123, 2800939375, 376977, 2682
124, 2804696464, 376975, 2686
124, 2808568712, 376989, 2687
124, 2812335557, 376988, 2691
124, 2816091603, 376986, 2695
124, 2819982493, 377003, 2696
124, 2823744320, 377001, 2700
125, 2827508382, 377001, 2704
125, 2831302814, 377004, 2707
125, 2835095521, 377007, 2710
125, 2838817573, 377001, 2714
125, 2842585641, 377000, 2718
125, 2846260031, 376988, 2724
126, 2849978627, 376981, 2728
126, 2853698048, 376974, 2733
126, 2857383770, 376963, 2739
126, 2861145320, 376962, 2743
126, 2864870310, 376956, 2748
126, 2868620365, 376954, 2751
127, 2872457461, 376962, 2753
127, 2876185249, 376957, 2758
127, 2879985666, 376961, 2761
127, 2883827350, 376970, 2763
127, 2887631638, 376975, 2766
127, 2891356503, 376969, 2771
128, 2895197556, 376978, 2773
128, 2898995030, 376982, 2776
128, 2902748760, 376980, 2780
128, 2906435230, 376969, 2786
128, 2910155885, 376963, 2791
128, 2913994017, 376972, 2793
129, 2917921028, 376992, 2793
129, 2921681630, 376991, 2797
129, 2925517014, 376999, 2799
129, 2929162658, 376983, 2806
129, 2932970331, 376988, 2809
129, 2936815406, 376998, 2811
130, 2940615835, 377002, 2814
130, 2944375349, 377000, 2818
130, 2948170036, 377003, 2821
130, 2952007611, 377012, 2823
130, 2955769758, 377011, 2827
130, 2959532545, 377010, 2831
131, 2963210810, 376998, 2837
131, 2967050409, 377007, 2839
131, 2970884890, 377015, 2841
131, 2974556889, 377003, 2847
131, 2978322930, 377002, 2851
131, 2982040276, 376996, 2856
132, 2985596265, 376969, 2865
132, 2989278004, 376958, 2871
132, 2993033468, 376956, 2875
132, 2996872116, 376965, 2877
132, 3000635679, 376964, 2881
132, 3004348105, 376957, 2886
133, 3008191949, 376966, 2888
133, 3011955347, 376965, 2892
133, 3015606612, 376950, 2899
133, 3019365585, 376949, 2903
133, 3023049040, 376938, 2909
133, 3026727238, 376927, 2915
134, 3030448220, 376921, 2920
134, 3034249274, 376925, 2923
134, 3038044772, 376928, 2926
134, 3041770820, 376923, 2931
134, 3045450136, 376912, 2937
134, 3049137602, 376902, 2943
135, 3052888778, 376899, 2947
135, 3056733756, 376909, 2949
135, 3060409975, 376897, 2955
135, 3064224142, 376903, 2958
135, 3068105495, 376917, 2959
135, 3071824751, 376911, 2964
136, 3075515837, 376901, 2970
136, 3079352374, 376909, 2972
136, 3083108876, 376908, 2976
136, 3086862596, 376906, 2980
136, 3090630030, 376906, 2984
136, 3094428575, 376909, 2987
137, 3098309103, 376923, 2988
137, 3102151730, 376932, 2990
137, 3105815697, 376919, 2997
137, 3109572939, 376917, 3001
137, 3113334391, 376916, 3005
137, 3117090709, 376915, 3009
